"name","company","ticker","stock","percent_portfolio","shares","reported_price","percent_difference_current_price","current_price","value"
Carl Icahn,Icahn Capital Management,ILMN,ILLUMINA INC,0.41%,430000,$104.38,23.19%,$128.59,$44883400
Carl Icahn,Icahn Capital Management,IFF,INTL FLAVORS & FRAGRANCES,3.29%,3693750,$95.21,8.30%,$103.11,$351681937
Carl Icahn,Icahn Capital Management,JBLU,JETBLUE AIRWAYS CORP,1.00%,17727029,$6.09,17.41%,$5.03,$107957607
Carl Icahn,Icahn Capital Management,SD,SANDRIDGE ENERGY INC,0.57%,4818832,$12.93,2.71%,$12.58,$62307498
Carl Icahn,Icahn Capital Management,SWX,SOUTHWEST GAS HOLDINGS INC,7.15%,10691925,$70.38,1.11%,$71.16,$752497743
Glenn W. Welling,Engaged Capital,BRCC,BRC INC-A,13.49%,12851018,$6.13,28.87%,$4.36,$78776740
Glenn W. Welling,Engaged Capital,ENV,ENVESTNET INC,7.42%,495125,$62.59,0.45%,$62.87,$30989895
Glenn W. Welling,Engaged Capital,EVH,EVOLENT HEALTH INC - A,13.46%,4111458,$19.12,57.01%,$30.02,$78611077
Glenn W. Welling,Engaged Capital,NATL,NCR ATLEOS CORP,11.61%,2509256,$27.02,4.81%,$28.32,$67800097
Glenn W. Welling,Engaged Capital,NCR,NCR CORPORATION,13.30%,4400220,$12.35,119.27%,$27.08,$54342720
Glenn W. Welling,Engaged Capital,NVRO,NEVRO CORP,2.72%,1885956,$8.42,36.94%,$5.31,$15879750
Glenn W. Welling,Engaged Capital,PTLO,PORTILLO'S INC-CL A,4.60%,2760443,$9.72,23.15%,$11.97,$26831506
Glenn W. Welling,Engaged Capital,PRAA,PRA GROUP INC,5.74%,1166905,$19.66,11.09%,$21.84,$22941366
Glenn W. Welling,Engaged Capital,RCII,RENT-A-CENTER INC,6.14%,781924,$30.70,12.77%,$26.78,$24005072
Glenn W. Welling,Engaged Capital,SHAK,SHAKE SHACK INC - CLASS A,4.11%,266883,$90.00,10.28%,$99.25,$24019470
Glenn W. Welling,Engaged Capital,SMAR,SMARTSHEET INC-CLASS A,5.07%,671496,$44.08,7.40%,$47.34,$29599544
Glenn W. Welling,Engaged Capital,VFC,VF CORP,12.35%,5341368,$13.50,33.41%,$18.01,$72108468
Bruce Berkowitz,Fairholme Capital Management,AAPL,APPLE INC,0.04%,2400,$210.62,4.86%,$220.85,$505488
Bruce Berkowitz,Fairholme Capital Management,OZK,BANK OZK,1.62%,548550,$41.00,1.85%,$41.76,$22490550
Bruce Berkowitz,Fairholme Capital Management,BRK.A,BERKSHIRE HATHAWAY INC CL-A,0.04%,1,$612241.00,16.91%,$715778.00,$612241
Bruce Berkowitz,Fairholme Capital Management,BRK.B,BERKSHIRE HATHAWAY INC CL-B,1.46%,49952,$406.80,17.64%,$478.57,$20320474
Bruce Berkowitz,Fairholme Capital Management,EPD,ENTERPRISE PRODUCTS PARTNERS,11.35%,3018256,$28.98,0.21%,$29.04,$87469073
Bruce Berkowitz,Fairholme Capital Management,JOE,ST JOE CO/THE,84.78%,21520167,$54.70,4.86%,$57.36,$1177153135
Bruce Berkowitz,Fairholme Capital Management,WRB,WR BERKLEY CORP,0.71%,71193,$78.58,22.91%,$60.58,$5594345
Bill Ackman,Pershing Square Capital Management,GOOGL,ALPHABET INC-CL A,6.97%,3986488,$182.15,14.11%,$156.45,$726138789
Bill Ackman,Pershing Square Capital Management,GOOG,ALPHABET INC-CL C,13.30%,7547582,$183.42,13.96%,$157.81,$1384377490
Bill Ackman,Pershing Square Capital Management,BN,BROOKFIELD CORP,2.73%,3872798,$41.54,14.35%,$47.50,$160876034
Bill Ackman,Pershing Square Capital Management,CP,CANADIAN PACIFIC KANSAS CITY,11.32%,14965641,$78.73,7.29%,$84.47,$1178244916
Bill Ackman,Pershing Square Capital Management,CMG,CHIPOTLE MEXICAN GRILL INC,17.34%,28815165,$62.65,14.86%,$53.34,$1805270087
Bill Ackman,Pershing Square Capital Management,HLT,HILTON WORLDWIDE HOLDINGS IN,18.76%,4923759,$218.20,1.81%,$214.25,$1074364322
Bill Ackman,Pershing Square Capital Management,HHH,HOWARD HUGHES HOLDINGS INC,11.74%,18852064,$64.82,13.85%,$73.80,$1221990788
Bill Ackman,Pershing Square Capital Management,NKE,NIKE INC -CL B,2.20%,3040132,$75.37,7.50%,$81.02,$229134749
Bill Ackman,Pershing Square Capital Management,QSR,RESTAURANT BRANDS INTERN,15.64%,12381259,$70.37,2.44%,$68.65,$871269264
Adam Wyden,ADW Capital Management,APG,API GROUP CORP,54.05%,5890500,$37.63,11.16%,$33.43,$221659515
Adam Wyden,ADW Capital Management,FAT,FAT BRANDS INC CL-A,0.73%,587400,$5.13,3.90%,$4.93,$3013362
Adam Wyden,ADW Capital Management,GFL,GFL ENVIRONMENTAL INC,9.30%,990000,$38.93,5.91%,$41.23,$38540700
Adam Wyden,ADW Capital Management,PAR,PAR TECHNOLOGY CORP,26.11%,2239520,$47.09,11.04%,$52.29,$105459015
Adam Wyden,ADW Capital Management,RICK,RCI HOSPITALITY HLDGS INC,9.80%,932092,$43.56,0.18%,$43.48,$40601928
Duan Yongping,H&H International Investment,BABA,ALIBABA GROUP HOLDING-SP ADR,2.73%,6306830,$72.00,14.54%,$82.47,$454091760
Duan Yongping,H&H International Investment,GOOG,ALPHABET INC-CL C,5.54%,2915080,$183.42,13.96%,$157.81,$534683973
Duan Yongping,H&H International Investment,AAPL,APPLE INC,80.95%,63924255,$210.62,4.86%,$220.85,$13463726588
Duan Yongping,H&H International Investment,BAC,BANK OF AMERICA CORP,0.03%,107900,$39.77,1.84%,$40.50,$4291183
Duan Yongping,H&H International Investment,BRK.B,BERKSHIRE HATHAWAY INC CL-B,9.54%,2202991,$406.80,17.64%,$478.57,$896176942
Duan Yongping,H&H International Investment,MRNA,MODERNA INC,0.10%,140700,$118.75,38.96%,$72.49,$16708125
Duan Yongping,H&H International Investment,OXY,OCCIDENTAL PETROLEUM CORP,0.58%,848706,$63.03,13.33%,$54.63,$53493945
Duan Yongping,H&H International Investment,PDD,PINDUODUO INC-ADR,0.08%,103000,$132.95,30.24%,$92.75,$13693850
Duan Yongping,H&H International Investment,DIS,WALT DISNEY CO/THE,0.45%,748500,$99.29,10.11%,$89.25,$74318565
Li Lu,Himalaya Capital Management,GOOGL,ALPHABET INC-CL A,18.08%,2009207,$182.15,14.11%,$156.45,$365977055
Li Lu,Himalaya Capital Management,GOOG,ALPHABET INC-CL C,21.80%,3044000,$183.42,13.96%,$157.81,$558330480
Li Lu,Himalaya Capital Management,AAPL,APPLE INC,6.25%,759600,$210.62,4.86%,$220.85,$159986952
Li Lu,Himalaya Capital Management,BAC,BANK OF AMERICA CORP,28.07%,18081133,$39.77,1.84%,$40.50,$719086659
Li Lu,Himalaya Capital Management,BRK.B,BERKSHIRE HATHAWAY INC CL-B,14.26%,695755,$406.80,17.64%,$478.57,$283033327
Li Lu,Himalaya Capital Management,EWBC,EAST WEST BANCORP INC,7.94%,2776351,$73.23,11.44%,$81.61,$203312184
Li Lu,Himalaya Capital Management,OXY,OCCIDENTAL PETROLEUM CORP,3.61%,1466500,$63.03,13.33%,$54.63,$92433495
Thomas Russo,Gardner Russo & Quinn,ABT,ABBOTT LABORATORIES,0.01%,11510,$103.91,10.10%,$114.40,$1196004
Thomas Russo,Gardner Russo & Quinn,ABBV,ABBVIE INC,0.02%,12510,$171.52,14.86%,$197.01,$2145715
Thomas Russo,Gardner Russo & Quinn,GOOGL,ALPHABET INC-CL A,0.04%,19745,$182.15,14.11%,$156.45,$3596609
Thomas Russo,Gardner Russo & Quinn,GOOG,ALPHABET INC-CL C,12.03%,6209856,$183.42,13.96%,$157.81,$1139011788
Thomas Russo,Gardner Russo & Quinn,MO,ALTRIA GROUP INC,0.14%,286290,$45.55,20.11%,$54.71,$13040514
Thomas Russo,Gardner Russo & Quinn,AXP,AMERICAN EXPRESS CO,0.04%,15351,$231.55,8.72%,$251.74,$3554668
Thomas Russo,Gardner Russo & Quinn,BUDFF,ANHEUSER-BUSCH INBEV SA/NV,0.27%,441625,$58.00,6.89%,$62.00,$25615623
Thomas Russo,Gardner Russo & Quinn,AAPL,APPLE INC,0.02%,6799,$210.62,4.86%,$220.85,$1432005
Thomas Russo,Gardner Russo & Quinn,ASHTF,ASHTEAD GROUP PLC,3.57%,5058162,$66.77,6.38%,$71.03,$337732273
Thomas Russo,Gardner Russo & Quinn,ASHTY,ASHTEAD GROUP PLC-UNSPON ADR,0.00%,1253,$267.08,3.53%,$276.50,$334649
Thomas Russo,Gardner Russo & Quinn,BRK.A,BERKSHIRE HATHAWAY INC CL-A,13.67%,1987,$612241.00,16.91%,$715778.00,$1216620825
Thomas Russo,Gardner Russo & Quinn,BRK.B,BERKSHIRE HATHAWAY INC CL-B,5.97%,1390310,$406.80,17.64%,$478.57,$565578108
Thomas Russo,Gardner Russo & Quinn,BP,BP PLC-SPONS ADR,0.00%,6542,$36.10,10.22%,$32.41,$236165
Thomas Russo,Gardner Russo & Quinn,BF.A,BROWN-FORMAN CORP-CLASS A,1.01%,2007881,$44.13,2.45%,$45.21,$88607827
Thomas Russo,Gardner Russo & Quinn,BF.B,BROWN-FORMAN CORP-CLASS B,0.41%,891786,$43.19,4.72%,$45.23,$38516221
Thomas Russo,Gardner Russo & Quinn,CSL,CARLISLE COS INC,0.00%,500,$405.21,0.71%,$402.34,$202605
Thomas Russo,Gardner Russo & Quinn,CABJF,CARLSBERG AS-B,0.03%,16341,$120.09,5.15%,$113.90,$1962402
Thomas Russo,Gardner Russo & Quinn,CVX,CHEVRON CORP,0.01%,4232,$156.43,9.18%,$142.07,$662079
Thomas Russo,Gardner Russo & Quinn,COCXF,CHOCOLADEFABRIKEN LINDT-REG,0.02%,19,$115513.00,3.18%,$111838.71,$2194747
Thomas Russo,Gardner Russo & Quinn,CFRUY,CIE FINANCIERE RICH-UNSP ADR,0.01%,59195,$15.61,5.69%,$14.72,$923896
Thomas Russo,Gardner Russo & Quinn,CFRHF,CIE FINANCIERE RICHEMO-A REG,7.70%,4669634,$156.08,0.00%,$156.08,$728818349
Thomas Russo,Gardner Russo & Quinn,,CIR SPA,0.00%,251250,$0.64,0,0,$160220
Thomas Russo,Gardner Russo & Quinn,KO,COCA-COLA CO/THE,0.01%,14580,$63.65,14.00%,$72.56,$928017
Thomas Russo,Gardner Russo & Quinn,CMCSA,COMCAST CORP-CLASS A,1.27%,3064822,$39.16,1.25%,$38.67,$120018420
Thomas Russo,Gardner Russo & Quinn,CTVA,CORTEVA INC,0.00%,6052,$53.94,2.89%,$55.50,$326444
Thomas Russo,Gardner Russo & Quinn,COST,COSTCO WHOLESALE CORP,0.05%,5477,$850.01,4.71%,$890.02,$4655501
Thomas Russo,Gardner Russo & Quinn,CR,CRANE CO,0.10%,57117,$144.98,4.08%,$150.89,$8280863
Thomas Russo,Gardner Russo & Quinn,DVCMY,DAVIDE CAMPARI - UNSP ADR,0.00%,13650,$9.46,3.25%,$9.15,$129091
Thomas Russo,Gardner Russo & Quinn,DVDCF,DAVIDE CAMPARI-MILANO NV,0.07%,443518,$9.46,1.66%,$9.30,$4194405
Thomas Russo,Gardner Russo & Quinn,DGEAF,DIAGEO PLC,0.00%,8452,$31.47,3.53%,$32.58,$265982
Thomas Russo,Gardner Russo & Quinn,DASH,DOORDASH INC - A,0.82%,619675,$108.78,15.30%,$125.42,$67408314
Thomas Russo,Gardner Russo & Quinn,DOV,DOVER CORP,0.04%,23426,$180.45,2.25%,$176.39,$4227222
Thomas Russo,Gardner Russo & Quinn,DOW,DOW INC,0.01%,18097,$53.05,2.77%,$51.58,$960061
Thomas Russo,Gardner Russo & Quinn,DD,DUPONT DE NEMOURS INC,0.01%,13221,$80.49,1.50%,$81.70,$1064248
Thomas Russo,Gardner Russo & Quinn,XOM,EXXON MOBIL CORP,0.22%,180530,$115.12,0.92%,$114.06,$20782576
Thomas Russo,Gardner Russo & Quinn,FMX,FOMENTO ECONOMICO MEX-SP ADR,0.01%,4975,$107.65,4.42%,$102.89,$535559
Thomas Russo,Gardner Russo & Quinn,FULT,FULTON FINANCIAL CORP,0.02%,95444,$16.98,10.31%,$18.73,$1620650
Thomas Russo,Gardner Russo & Quinn,HKHHF,HEINEKEN HOLDING NV,6.66%,5108696,$78.93,6.31%,$73.95,$403251815
Thomas Russo,Gardner Russo & Quinn,HKHHY,HEINEKEN HOLDING NV-SPN ADR,0.01%,20306,$39.47,4.76%,$37.59,$801423
Thomas Russo,Gardner Russo & Quinn,HINKF,HEINEKEN NV,0.03%,25441,$96.78,5.82%,$91.15,$2462155
Thomas Russo,Gardner Russo & Quinn,HEINY,HEINEKEN NV-SPN ADR,0.00%,5255,$48.39,6.90%,$45.05,$254288
Thomas Russo,Gardner Russo & Quinn,PHJMF,HM SAMPOERNA TBK PT,0.00%,5000000,$0.04,30.88%,$0.03,$216794
Thomas Russo,Gardner Russo & Quinn,HRL,HORMEL FOODS CORP,0.02%,47306,$30.49,1.71%,$31.01,$1442379
Thomas Russo,Gardner Russo & Quinn,JPM,JPMORGAN CHASE & CO,3.19%,1492835,$202.26,8.44%,$219.33,$301940754
Thomas Russo,Gardner Russo & Quinn,LRLCF,L'OREAL,0.03%,3650,$439.47,1.93%,$431.00,$1604344
Thomas Russo,Gardner Russo & Quinn,LAMR,LAMAR ADVERTISING CO-A NEW,0.01%,5975,$119.53,5.20%,$125.75,$714192
Thomas Russo,Gardner Russo & Quinn,LTG,LT GROUP INC,0.00%,1775000,$0.17,0,0,$295283
Thomas Russo,Gardner Russo & Quinn,MKL,MARKEL CORP,0.16%,7743,$1575.66,0.33%,$1570.45,$12200800
Thomas Russo,Gardner Russo & Quinn,MLM,MARTIN MARIETTA MATERIALS,4.37%,764059,$541.80,5.64%,$511.26,$413966956
Thomas Russo,Gardner Russo & Quinn,MA,MASTERCARD INC - A,9.58%,2056350,$441.16,9.52%,$483.14,$907179509
Thomas Russo,Gardner Russo & Quinn,MKC,MCCORMICK & CO-NON VTG SHRS,0.03%,34222,$70.94,15.69%,$82.07,$2427765
Thomas Russo,Gardner Russo & Quinn,MCD,MCDONALD'S CORP,0.00%,1197,$254.84,13.02%,$288.03,$305043
Thomas Russo,Gardner Russo & Quinn,MRK,MERCK & CO INC,0.00%,3446,$123.79,6.46%,$115.80,$426592
Thomas Russo,Gardner Russo & Quinn,MSFT,MICROSOFT CORP,0.02%,4033,$446.95,8.51%,$408.90,$1802940
Thomas Russo,Gardner Russo & Quinn,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.00%,4400,$65.44,15.02%,$75.27,$287936
Thomas Russo,Gardner Russo & Quinn,NSRGF,NESTLE SA-REG,0.04%,40136,$102.07,3.43%,$105.57,$4096677
Thomas Russo,Gardner Russo & Quinn,NSRGY,NESTLE SA-SPONS ADR,7.86%,7260624,$102.45,2.76%,$105.28,$743850951
Thomas Russo,Gardner Russo & Quinn,NFLX,NETFLIX INC,5.58%,594367,$674.88,0.71%,$679.68,$401126482
Thomas Russo,Gardner Russo & Quinn,ORCL,ORACLE CORP,0.01%,3475,$141.20,0.32%,$140.75,$490670
Thomas Russo,Gardner Russo & Quinn,OUT,OUTFRONT MEDIA INC,0.01%,52944,$14.30,17.27%,$16.77,$757099
Thomas Russo,Gardner Russo & Quinn,PEP,PEPSICO INC,0.02%,9212,$164.92,8.24%,$178.52,$1519391
Thomas Russo,Gardner Russo & Quinn,PDRDF,PERNOD RICARD SA,4.74%,2016229,$135.79,7.33%,$145.74,$273785243
Thomas Russo,Gardner Russo & Quinn,PRNDY,PERNOD RICARD SA - SPON ADR,0.01%,23057,$27.16,2.51%,$27.84,$626187
Thomas Russo,Gardner Russo & Quinn,PM,PHILIP MORRIS INTERNATIONAL,5.85%,5466358,$101.33,24.95%,$126.61,$553906063
Thomas Russo,Gardner Russo & Quinn,PNC,PNC FINANCIAL SERVICES GROUP,0.01%,5126,$155.48,17.29%,$182.36,$797113
Thomas Russo,Gardner Russo & Quinn,PG,PROCTER & GAMBLE CO/THE,0.06%,32006,$164.92,6.66%,$175.90,$5278430
Thomas Russo,Gardner Russo & Quinn,RBGPF,RECKITT BENCKISER GROUP PLC,0.00%,4630,$54.13,5.30%,$57.00,$250616
Thomas Russo,Gardner Russo & Quinn,SWZ,SWISS HELVETIA FUND,0.02%,279368,$8.07,10.29%,$8.90,$2254498
Thomas Russo,Gardner Russo & Quinn,TFC,TRUIST FINANCIAL CORP,0.00%,11470,$38.85,12.28%,$43.62,$445620
Thomas Russo,Gardner Russo & Quinn,UBER,UBER TECHNOLOGIES INC,2.80%,2605969,$72.68,1.54%,$71.56,$189401832
Thomas Russo,Gardner Russo & Quinn,UNP,UNION PACIFIC CORP,0.06%,24294,$226.26,13.01%,$255.70,$5496692
Thomas Russo,Gardner Russo & Quinn,UNM,UNUM GROUP,0.00%,4050,$51.11,7.90%,$55.15,$206996
Thomas Russo,Gardner Russo & Quinn,V,VISA INC-CLASS A SHARES,0.78%,197899,$262.47,6.87%,$280.49,$51942760
Thomas Russo,Gardner Russo & Quinn,VMC,VULCAN MATERIALS CO,0.09%,33622,$248.68,5.57%,$234.83,$8361119
Thomas Russo,Gardner Russo & Quinn,WMT,WALMART INC,0.01%,10365,$67.71,14.07%,$77.24,$701814
Thomas Russo,Gardner Russo & Quinn,DIS,WALT DISNEY CO/THE,0.00%,4086,$99.28,10.11%,$89.25,$405670
Thomas Russo,Gardner Russo & Quinn,WFC,WELLS FARGO & CO,0.30%,327869,$59.39,2.14%,$58.12,$19472173
Bill Miller,Miller Value Partners,ADS,ALLIANCE DATA SYSTEMS CORP,7.59%,254785,$44.56,27.47%,$56.80,$11353219
Bill Miller,Miller Value Partners,ARLP,ALLIANCE RESOURCE PARTNERS,1.91%,117000,$24.46,5.93%,$23.01,$2861820
Bill Miller,Miller Value Partners,AXL,AMERICAN AXLE & MFG HOLDINGS,0.90%,192130,$6.99,12.02%,$6.15,$1342987
Bill Miller,Miller Value Partners,T,AT&T INC,7.51%,311640,$19.11,7.64%,$20.57,$5955440
Bill Miller,Miller Value Partners,BCC,BOISE CASCADE CO,3.19%,40000,$119.22,5.55%,$125.84,$4768800
Bill Miller,Miller Value Partners,BMY,BRISTOL-MYERS SQUIBB CO,1.67%,30900,$41.53,20.30%,$49.96,$1283277
Bill Miller,Miller Value Partners,BKE,BUCKLE INC/THE,3.70%,150000,$36.94,11.86%,$41.32,$5541000
Bill Miller,Miller Value Partners,BBW,BUILD-A-BEAR WORKSHOP INC,1.18%,70000,$25.27,33.08%,$33.63,$1768900
Bill Miller,Miller Value Partners,CNDT,CONDUENT INC,1.63%,747375,$3.26,16.56%,$3.80,$2436441
Bill Miller,Miller Value Partners,CTO,CTO REALTY GROWTH INC,5.18%,443900,$17.46,8.88%,$19.01,$7750494
Bill Miller,Miller Value Partners,FOSL,FOSSIL GROUP INC,1.05%,1072295,$1.44,27.78%,$1.04,$1544105
Bill Miller,Miller Value Partners,GCI,GANNETT CO INC COM NEW,4.69%,1523110,$4.61,5.64%,$4.87,$7021536
Bill Miller,Miller Value Partners,GTN,GRAY TELEVISION INC,2.68%,772125,$5.20,6.54%,$4.86,$4015050
Bill Miller,Miller Value Partners,JXN,JACKSON FINANCIAL INC-A,7.24%,141459,$74.26,13.72%,$84.45,$10504813
Bill Miller,Miller Value Partners,LNC,LINCOLN NATIONAL CORP,6.85%,329775,$31.10,1.19%,$31.47,$10256001
Bill Miller,Miller Value Partners,NBR,NABORS INDUSTRIES LTD,4.93%,98957,$71.16,5.17%,$67.48,$7041787
Bill Miller,Miller Value Partners,OAS,OASIS PETROLEUM INC,5.04%,44970,$167.68,34.82%,$109.30,$7540570
Bill Miller,Miller Value Partners,OMF,ONEMAIN HOLDINGS INC,4.83%,149000,$48.49,1.01%,$48.00,$7225010
Bill Miller,Miller Value Partners,PBI,PITNEY BOWES INC,0.11%,31434,$5.08,32.87%,$6.75,$159685
Bill Miller,Miller Value Partners,QUAD,QUAD GRAPHICS INC,5.27%,1360194,$5.45,18.17%,$4.46,$7413056
Bill Miller,Miller Value Partners,STLA,STELLANTIS NV,5.57%,420000,$19.85,18.99%,$16.08,$8337000
Bill Miller,Miller Value Partners,FTI,TECHNIPFMC PLC,0.14%,8185,$26.15,2.75%,$25.43,$214036
Bill Miller,Miller Value Partners,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.12%,10128,$16.25,16.68%,$18.96,$164591
Bill Miller,Miller Value Partners,TPC,TUTOR PERINI CORP,1.26%,86860,$21.78,1.79%,$22.17,$1891810
Bill Miller,Miller Value Partners,UGI,UGI CORP,3.63%,237000,$22.90,9.39%,$25.05,$5427300
Bill Miller,Miller Value Partners,UNFI,UNITED NATURAL FOODS INC,1.79%,186158,$13.10,24.89%,$16.36,$2438676
Bill Miller,Miller Value Partners,VTRSV,VIATRIS INC-W/I,4.40%,619000,$10.63,0,0,$6579970
Bill Miller,Miller Value Partners,WAL,WESTERN ALLIANCE BANCORP,5.96%,142105,$62.82,27.17%,$79.89,$8927035
Sarah Ketterer,Causeway Capital Management,QFIN,360 DIGITECH INC,0.68%,1266481,$19.73,27.01%,$25.06,$24987685
Sarah Ketterer,Causeway Capital Management,BABA,ALIBABA GROUP HOLDING-SP ADR,1.27%,646604,$72.00,14.54%,$82.47,$46555488
Sarah Ketterer,Causeway Capital Management,GOOG,ALPHABET INC-CL C,2.44%,388236,$183.42,13.96%,$157.81,$71210368
Sarah Ketterer,Causeway Capital Management,ADI,ANALOG DEVICES INC,1.93%,309829,$228.26,2.83%,$221.80,$70721611
Sarah Ketterer,Causeway Capital Management,BUD,ANHEUSER-BUSCH INBEV-SPN ADR,0.77%,488305,$58.15,7.64%,$62.59,$28394960
Sarah Ketterer,Causeway Capital Management,APTV,APTIV PLC,0.76%,310415,$70.42,1.36%,$69.46,$21859475
Sarah Ketterer,Causeway Capital Management,MT,ARCELORMITTAL-NY REGISTERED,0.21%,341165,$22.93,3.84%,$22.05,$7822924
Sarah Ketterer,Causeway Capital Management,AZN,ASTRAZENECA PLC-SPONS ADR,0.96%,450588,$77.99,9.95%,$85.75,$35141382
Sarah Ketterer,Causeway Capital Management,ATHM,AUTOHOME INC-ADR,0.42%,425027,$27.45,3.46%,$26.50,$11666994
Sarah Ketterer,Causeway Capital Management,BTG,B2GOLD CORP,0.07%,1017504,$2.68,1.20%,$2.65,$2729009
Sarah Ketterer,Causeway Capital Management,BBD,BANCO BRADESCO-ADR,3.10%,50757586,$2.24,26.34%,$2.83,$113696992
Sarah Ketterer,Causeway Capital Management,BCS,BARCLAYS PLC-SPONS ADR,1.58%,4058908,$10.71,9.62%,$11.74,$43470912
Sarah Ketterer,Causeway Capital Management,BERY,BERRY GLOBAL GROUP INC,1.08%,670935,$58.85,15.51%,$67.98,$39484531
Sarah Ketterer,Causeway Capital Management,BP,BP PLC-SPONS ADR,1.29%,1315759,$36.10,10.22%,$32.41,$47498891
Sarah Ketterer,Causeway Capital Management,BMY,BRISTOL-MYERS SQUIBB CO,0.82%,534603,$41.53,20.30%,$49.96,$22202096
Sarah Ketterer,Causeway Capital Management,BTI,BRITISH AMERICAN TOB-SP ADR,0.62%,732823,$30.93,23.41%,$38.17,$22666209
Sarah Ketterer,Causeway Capital Management,CP,CANADIAN PACIFIC KANSAS CITY,17.21%,8018251,$78.74,7.28%,$84.47,$631325680
Sarah Ketterer,Causeway Capital Management,CLS,CELESTICA INC,0.37%,171475,$57.25,18.52%,$46.65,$9817201
Sarah Ketterer,Causeway Capital Management,CHKP,CHECK POINT SOFTWARE TECH,0.97%,215009,$165.00,15.33%,$190.29,$35476450
Sarah Ketterer,Causeway Capital Management,C,CITIGROUP INC COM NEW,2.02%,1165413,$63.46,3.94%,$60.96,$73957049
Sarah Ketterer,Causeway Capital Management,CFG,CITIZENS FINANCIAL GROUP,1.29%,927594,$36.03,16.49%,$41.97,$33421210
Sarah Ketterer,Causeway Capital Management,CTSH,COGNIZANT TECH SOLUTIONS-A,1.66%,893875,$68.00,13.71%,$77.32,$60783494
Sarah Ketterer,Causeway Capital Management,CNXC,CONCENTRIX CORP,0.97%,564732,$63.28,19.04%,$75.33,$35736207
Sarah Ketterer,Causeway Capital Management,BAP,CREDICORP LTD,0.21%,32287,$161.33,6.04%,$171.08,$5208889
Sarah Ketterer,Causeway Capital Management,DQ,DAQO NEW ENERGY CORP-ADR,0.09%,224184,$14.60,2.95%,$15.03,$3273086
Sarah Ketterer,Causeway Capital Management,DEO,DIAGEO PLC-SPONSORED ADR,0.81%,236066,$126.08,2.64%,$129.41,$29763148
Sarah Ketterer,Causeway Capital Management,RDY,DR REDDY'S LABORATORIES-ADR,0.22%,71667,$76.19,7.27%,$81.73,$5460342
Sarah Ketterer,Causeway Capital Management,FINV,FINVOLUTION GROUP-ADR,0.52%,3988297,$4.77,9.85%,$5.24,$19024177
Sarah Ketterer,Causeway Capital Management,FISV,FISERV INC,1.75%,430954,$149.04,23.36%,$114.23,$64229325
Sarah Ketterer,Causeway Capital Management,G,GENPACT LTD,1.84%,1386177,$32.19,21.12%,$38.99,$44621045
Sarah Ketterer,Causeway Capital Management,GGB,GERDAU SA -SPON ADR,0.24%,2670178,$3.30,2.42%,$3.22,$8811587
Sarah Ketterer,Causeway Capital Management,GOGL,GOLDEN OCEAN GROUP LTD,0.01%,13809,$13.89,16.56%,$11.59,$191815
Sarah Ketterer,Causeway Capital Management,GSK,GSK PLC-SPON ADR,0.79%,486030,$38.50,14.96%,$44.26,$18712167
Sarah Ketterer,Causeway Capital Management,HDB,HDFC BANK LTD-ADR,0.21%,118654,$64.33,4.07%,$61.71,$7633012
Sarah Ketterer,Causeway Capital Management,MOMO,HELLO GROUP INC -SPN ADR,0.31%,1883974,$6.12,1.31%,$6.20,$11529921
Sarah Ketterer,Causeway Capital Management,IBN,ICICI BANK LTD-SPON ADR,0.35%,278334,$28.81,2.74%,$29.60,$8018820
Sarah Ketterer,Causeway Capital Management,INFY,INFOSYS LTD-SP ADR,0.27%,530713,$18.62,23.85%,$23.06,$9881876
Sarah Ketterer,Causeway Capital Management,ING,ING GROEP NV-SPONSORED ADR,0.64%,1377005,$17.14,3.79%,$17.79,$23601863
Sarah Ketterer,Causeway Capital Management,IFF,INTL FLAVORS & FRAGRANCES,0.90%,213882,$95.21,8.30%,$103.11,$20363715
Sarah Ketterer,Causeway Capital Management,IQ,IQIYI INC-ADR,0.75%,7529022,$3.67,43.60%,$2.07,$27631511
Sarah Ketterer,Causeway Capital Management,ACWI,ISHARES MSCI ACWI ETF,0.03%,10175,$112.39,1.78%,$114.39,$1143616
Sarah Ketterer,Causeway Capital Management,EFA,ISHARES MSCI EAFE ETF,0.02%,5689,$78.33,3.81%,$81.31,$445611
Sarah Ketterer,Causeway Capital Management,INDA,ISHARES MSCI INDIA ETF,0.14%,89847,$55.78,3.17%,$57.55,$5011666
Sarah Ketterer,Causeway Capital Management,SMIN,ISHARES MSCI INDIA SMALL-CAP,0.13%,58395,$80.88,4.82%,$84.78,$4722988
Sarah Ketterer,Causeway Capital Management,KSA,ISHRS MSCI SAUDI ARABIA ETF,0.14%,74602,$40.62,3.79%,$42.16,$3030338
Sarah Ketterer,Causeway Capital Management,JD,JDCOM INC-ADR,0.69%,982553,$25.84,3.83%,$26.83,$25389170
Sarah Ketterer,Causeway Capital Management,JKS,JINKOSOLAR HOLDING CO-ADR,0.31%,551670,$20.72,16.65%,$17.27,$11430602
Sarah Ketterer,Causeway Capital Management,JLL,JONES LANG LASALLE INC,1.61%,163615,$205.28,21.49%,$249.39,$33587064
Sarah Ketterer,Causeway Capital Management,PHG,KONINKLIJKE PHILIPS NVR- NY,0.89%,1289127,$25.20,18.25%,$29.80,$32485999
